manufacturer,lot_number,total_doses_shipped,source_rows,source_files,source_sheets
PFIZER,FFR2950,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR3552,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR3587,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR35992,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR456,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR5127,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR555,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFR587,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR588,8.0,4,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR589,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFR590,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR593,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR8319,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR839,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR8448,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR8737,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR8831,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR8839,69.0,18,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFR8841,53.0,13,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFRISAY02,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFRR41,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFRTY,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFRYU,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS106,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFS127,16.0,5,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS137,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS250,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS2588,13.0,7,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS2589,5.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS2590,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS2593,14.0,6,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS293,4.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS341,4.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS538,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS587,2.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFS588,14.0,6,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS589,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS590,7.0,4,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS801,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS841,28.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS8587,4.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS8818,4.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS8839,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFS89,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFSA88447,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFSAD,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFSDF,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFSF122,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFSI27,4.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFSK127,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFSS,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFSS39,3.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFSS41,5.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT,4.0,4,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT020,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT1551,8.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFT2587,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT2588,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT2589,4.0,4,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT2593,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT589,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT593,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT778,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT779,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT7DZGW,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT8830,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT8839,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT885,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFT9142,54.0,26,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFTG2593,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFTO1,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFTT320,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFTT39,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFU,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFU1620,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFU222011,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFUEOEO,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFUFIGOG,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFUJGHJI,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFURIE,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFUROE,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFUROW,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFV2590,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFVDD,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFVII2593,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW0173,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFW08841,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW1330,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFW1331,2.0,2,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFW2511,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW2588,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW2589,4.0,4,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW2590,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW2593,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW587,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW588,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW589,10.0,5,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW590,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW593,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW8839,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFW884,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFWERT,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFWET,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFWETT,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFWIYY,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFWL2589,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFWTOP,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFWW41,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFWW81,3.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFWW881,8.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFWW8841,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFWW889,2.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFX2589,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFX58,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFX589,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFX6780,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFXC,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFY2587,4.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFY8841,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFYH,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFYR554,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFYTDY,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFYYRTU,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ059,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2540,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2543,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2584,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2587,7.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2588,5.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2589,6.0,4,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2590,26.0,9,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ2593,23.0,9,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ3590,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ5288,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ539,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ540,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFZ543,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ557,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFZ573,6.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ578,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ58,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ583,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFZ585,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ587,813.0,17,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ588,113.0,16,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ589,187.0,17,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ58N,12.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ59,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ590,127.0,17,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ593,114.0,18,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ598,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFZ5988,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ59U,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ5PU,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ67100001,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ689,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ832,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ855,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ87,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ8841,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ950,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZ993,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFZJ87,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZJ88,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZS58,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFZS87,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FFZS88,6.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZS89,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FFZS90,8.0,4,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZS93,6.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FFZZ58,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG,761.0,37,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0000,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0007,33.0,9,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0050,31.0,10,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG01123,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FG0143,4.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG01614,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0168,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FG0173,2.0,2,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FG0185,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0187,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FG02012022,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG020122,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG022,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG02282022,14.0,7,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG022822,5.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0258,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG028,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG030522,2.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FG032527,3.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0327,5.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0328,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG03527,63.0,13,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG035627,1.0,1,22-01271-Pfizer-2022-0426.xlsx,C2
PFIZER,FG0357,4.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0527,5.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0528,1.0,1,2023-00157-A-PHS-New-data-set.xlsx,#3 Data
PFIZER,FG058E21A,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0598,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0636,2.0,2,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0689,6.0,3,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
PFIZER,FG0698,12.0,7,2023-00157-A-PHS-New-data-set.xlsx; 22-01271-Pfizer-2022-0426.xlsx,#3 Data; C2
